0.00	1356824124
0.00	1356824727
0.00	1356825328
0.00	1356825930
0.00	1356826527
0.00	1356827121
0.00	1356827727
0.01	1356828329
0.00	1356828927
0.00	1356829524
0.00	1356830126
0.00	1356830723
0.08	1356831325
0.00	1356831928
0.00	1356832522
0.00	1356833123
0.00	1356833724
0.00	1356834326
0.00	1356834927
0.00	1356835522
0.08	1356836129
0.00	1356836723
0.02	1356837324
0.00	1356837929
0.06	1356838523
0.00	1356839124
0.00	1356839727
0.00	1356840326
0.00	1356840923
0.00	1356841522
0.02	1356842125
0.00	1356842723
0.03	1356843330
0.00	1356843931
0.00	1356844526
0.01	1356845122
0.28	1356845723
1.12	1356846329
0.63	1356846925
1.02	1356847526
0.01	1356848130
1.76	1356848722
1.61	1356849330
1.71	1356849931
1.54	1356850528
0.88	1356851123
0.65	1356851725
1.58	1356852326
1.45	1356852930
0.29	1356853531
1.63	1356854129
0.01	1356854722
1.29	1356855331
1.02	1356855927
1.50	1356856525
1.45	1356857124
0.00	1356857728
0.00	1356858323
0.00	1356858931
0.00	1356859531
0.00	1356860130
0.00	1356860722
0.00	1356861325
0.00	1356861929
0.00	1356862529
0.00	1356863125
0.00	1356863724
0.00	1356864330
0.01	1356864929
0.00	1356865523
0.08	1356866123
0.00	1356866722
0.00	1356867327
0.00	1356867924
0.00	1356868522
0.01	1356869128
0.07	1356869730
0.00	1356870330
0.00	1356870927
0.00	1356871528
0.00	1356872132
0.03	1356872729
0.00	1356873324
0.00	1356873925
0.00	1356874528
0.04	1356875128
0.00	1356875724
0.00	1356876332
0.00	1356876925
0.00	1356877531
0.00	1356878128
0.00	1356878731
0.16	1356879326
0.01	1356879927
0.00	1356880531
0.03	1356881132
0.02	1356881730
0.00	1356882327
0.00	1356882925
0.05	1356883530
0.15	1356884132
0.03	1356884732
0.24	1356885324
0.00	1356885933
0.04	1356886530
0.00	1356887129
0.03	1356887724
0.00	1356888328
0.00	1356888925
0.00	1356889527
0.00	1356890124
0.00	1356890724
0.00	1356891324
0.00	1356891928
0.00	1356892527
0.00	1356893129
0.00	1356893729
0.00	1356894325
0.22	1356894931
0.00	1356895528
0.03	1356896127
0.00	1356896724
0.16	1356897326
0.00	1356897930
0.00	1356898526
0.00	1356899124
0.00	1356899727
0.16	1356900332
0.00	1356900930
0.00	1356901530
0.00	1356902129
0.00	1356902726
0.00	1356903329
0.00	1356903929
0.00	1356904533
0.00	1356905131
0.00	1356905729
0.01	1356906330
0.00	1356906933
0.00	1356907533
0.03	1356908133
0.00	1356908733
0.05	1356909327
0.01	1356909927
0.00	1356910526
0.00	1356911126
0.00	1356911728
0.00	1356912334
0.00	1356912933
0.00	1356913526
0.00	1356914126
0.00	1356914733
0.00	1356915328
0.00	1356915929
0.00	1356916526
0.00	1356917127
0.00	1356917734
0.00	1356918334
0.01	1356918928
0.00	1356919533
0.00	1356920134
0.00	1356920730
0.00	1356921331
0.05	1356921932
0.00	1356922529
0.00	1356923133
0.00	1356923726
0.00	1356924335
0.01	1356924933
0.00	1356925532
0.00	1356926130
0.04	1356926731
0.00	1356927332
0.00	1356927933
0.00	1356928526
0.00	1356929127
0.00	1356929731
0.02	1356930327
0.00	1356930929
0.00	1356931526
0.00	1356932128
0.04	1356932729
0.78	1356933329
0.11	1356933934
0.00	1356934534
0.01	1356935135
0.00	1356935734
0.00	1356936327
0.00	1356936929
0.00	1356937529
0.00	1356938129
0.01	1356938736
0.00	1356939332
0.00	1356939926
0.00	1356940527
0.02	1356941127
0.00	1356941729
0.00	1356942327
0.00	1356942936
0.01	1356943535
0.00	1356944128
0.00	1356944732
0.06	1356945332
0.01	1356945933
0.00	1356946533
0.00	1356947131
0.00	1356947733
0.00	1356948328
0.00	1356948930
0.00	1356949532
0.00	1356950129
0.00	1356950732
0.05	1356951328
0.00	1356951928
0.00	1356952527
0.00	1356953129
0.00	1356953732
0.00	1356954336
0.18	1356954935
0.00	1356955528
0.07	1356956133
0.02	1356956736
0.00	1356957331
0.00	1356957933
0.00	1356958533
0.05	1356959130
0.00	1356959732
0.00	1356960331
0.00	1356960935
0.00	1356961530
0.00	1356962135
0.00	1356962737
0.00	1356963330
0.00	1356963937
0.00	1356964532
0.00	1356965130
0.00	1356965728
0.00	1356966329
0.00	1356966930
0.00	1356967529
0.00	1356968136
0.03	1356968729
0.02	1356969335
0.02	1356969930
0.20	1356970528
0.08	1356971129
0.00	1356971734
0.00	1356972333
0.00	1356972938
0.03	1356973535
0.00	1356974128
0.00	1356974736
0.00	1356975336
0.00	1356975931
0.00	1356976534
0.00	1356977131
0.03	1356977735
0.00	1356978328
0.08	1356978933
0.08	1356979530
0.00	1356980133
0.00	1356980731
0.19	1356981337
