1345522561	2509
1345522501	2518
1345522441	2509
1345522381	2528
1345522321	2518
1345522261	2509
1345522201	2518
1345522141	2518
1345522081	2509
1345522021	2509
1345521961	2518
1345521901	2518
1345521841	2518
1345521781	2518
1345521721	2518
1345521661	2509
1345521601	2500
1345521541	2518
1345521481	2518
1345521421	2528
1345521361	2518
1345521301	2509
1345521241	2518
1345521181	2518
1345521121	2509
1345521061	2518
1345521001	2518
1345520941	2518
1345520881	2509
1345520821	2509
1345520761	2500
1345520701	2509
1345520641	2509
1345520581	2509
1345520521	2509
1345520461	2518
1345520401	2518
1345520341	2518
1345520281	2518
1345520221	2518
1345520161	2509
1345520101	2509
1345520041	2509
1345519981	2500
1345519921	2500
1345519861	2500
1345519801	2509
1345519741	2509
1345519681	2518
1345519621	2518
1345519561	2509
1345519501	2518
1345519441	2518
1345519381	2509
1345519321	2509
1345519261	2528
1345519201	2509
1345519141	2509
1345519081	2509
1345519021	2518
1345518961	2518
1345518901	2509
1345518841	2518
1345518781	2509
1345518721	2518
1345518661	2518
1345518601	2509
1345518541	2518
1345518481	2500
1345518421	2518
1345518361	2518
1345518301	2509
1345518241	2518
1345518181	2518
1345518121	2509
1345518061	2500
1345518001	2509
1345517941	2518
1345517881	2518
1345517821	2509
1345517761	2509
1345517701	2518
1345517641	2518
1345517581	2518
1345517521	2509
1345517461	2528
1345517401	2509
1345517341	2518
1345517281	2518
1345517221	2509
1345517161	2509
1345517101	2500
1345517041	2518
1345516981	2518
1345516921	2528
1345516861	2509
1345516801	2518
1345516741	2509
1345516681	2509
1345516621	2500
1345516561	2509
1345516501	2518
1345516441	2500
1345516381	2509
1345516321	2518
1345516261	2518
1345516201	2509
1345516141	2500
1345516081	2528
1345516021	2509
1345515961	2518
1345515901	2518
1345515841	2518
1345515781	2500
1345515721	2518
1345515661	2509
1345515601	2518
1345515541	2509
1345515481	2518
1345515421	2509
1345515361	2518
1345515301	2509
1345515241	2509
1345515181	2518
1345515121	2518
1345515061	2500
1345515001	2509
1345514941	2509
1345514881	2509
1345514821	2509
1345514761	2518
1345514701	2509
1345514641	2481
1345514581	2518
1345514521	2518
1345514461	2509
1345514401	2509
1345514341	2518
1345514281	2518
1345514221	2509
1345514161	2518
1345514101	2518
1345514041	2509
1345513981	2518
1345513921	2500
1345513861	2528
1345513801	2509
1345513741	2509
1345513681	2509
1345513621	2509
1345513561	2518
1345513501	2528
1345513441	2509
1345513381	2509
1345513321	2528
1345513261	2518
1345513201	2518
1345513141	2518
1345513081	2528
1345513021	2509
1345512961	2518
1345512901	2518
1345512841	2500
1345512781	2518
1345512721	2509
1345512661	2509
1345512601	2509
1345512541	2518
1345512481	2509
1345512421	2518
1345512361	2509
