0.0	0
0.12467473338522769	1
0.24740395925452294	2
0.36627252908604757	3
0.479425538604203	4
0.5850972729404622	5
0.6816387600233341	6
0.7675435022360271	7
0.8414709848078965	8
0.9022675940990952	9
0.9489846193555862	10
0.9808930570231557	11
0.9974949866040544	12
0.9985313405398316	13
0.9839859468739369	14
0.9540857816096938	15
0.9092974268256817	16
0.850319789818452	17
0.7780731968879212	18
0.6936850319532718	19
0.5984721441039565	20
0.4939202986100892	21
0.38166099205233167	22
0.26344599336342084	23
0.1411200080598672	24
0.016591892229347906	25
-0.10819513453010837	26
-0.23129381240202182	27
-0.35078322768961984	28
-0.46479878803160896	29
-0.5715613187423437	30
-0.669404826237736	31
-0.7568024953079282	32
-0.8323905145579873	33
-0.8949893582285835	34
-0.9436221923009624	35
-0.977530117665097	36
-0.9961840124864793	37
-0.999292788975378	38
-0.9868079357144411	39
-0.9589242746631385	40
-0.9160769210262436	41
-0.858934493426592	42
-0.7883886803350965	43
-0.7055403255703919	44
-0.6116822499992318	45
-0.5082790774992584	46
-0.39694437999324705	47
-0.27941549819892586	48
-0.157526431008143	49
