52.12489850995513	0
56.167921145119294	1
47.96054868174509	2
54.10293594971933	3
55.22117400505183	4
56.20044211884005	5
53.1906162051456	6
54.79039740936483	7
56.03639189094057	8
50.4282045521801	9
45.16119543895221	10
51.40320852616071	11
54.220659967966625	12
45.83614538448799	13
49.84608712713917	14
42.91932575301183	15
47.96463223381213	16
45.23565596237983	17
49.88078935261787	18
53.68717484715458	19
56.42675486840403	20
44.65062376174523	21
47.36449629208619	22
44.756738824968316	23
52.62243038662723	24
46.50427208283246	25
45.013869813715516	26
42.47042113386523	27
53.82404594990587	28
56.48157776035011	29
49.06072427197671	30
56.11810203903966	31
44.090169267926	32
60.4196628921667	33
45.561733489321824	34
59.8251979785747	35
39.61230389049314	36
54.710682947171065	37
49.80146993450028	38
47.467262386630765	39
56.614240871790315	40
43.76320563236742	41
47.77437613901513	42
52.41451489978203	43
45.139796854564224	44
47.80151733035014	45
50.06994274092371	46
47.44833806118067	47
48.95219675519025	48
52.91002500081271	49
51.182871951053784	50
40.02934661204816	51
59.434599327309556	52
38.984455016282716	53
48.22634855257865	54
49.1009537002221	55
55.274406834955265	56
45.68039489405805	57
47.802015703658945	58
51.20111801175289	59
59.27563346802772	60
55.66411577094973	61
49.99267568401174	62
48.96352414201645	63
54.26641383696987	64
53.693944649768106	65
55.42960094671996	66
45.303967432809195	67
45.52311078543533	68
54.42304771405819	69
47.77040235553383	70
51.40367740058162	71
49.84351292442144	72
56.91107072160105	73
54.99897169940273	74
52.74311531778737	75
46.951063056234794	76
54.8748522343292	77
47.91148992966363	78
51.2617223295374	79
45.60783677379857	80
45.45134714846882	81
53.02115521744032	82
46.926618593539	83
51.208918152014924	84
51.10986979084753	85
47.13805742917527	86
48.582763515489205	87
46.59318107768764	88
46.272670481542285	89
42.831503266547145	90
46.05098672607328	91
54.78444686250538	92
54.63933685435527	93
42.96611613659494	94
98.5355961073297	95
104.70351061159258	96
94.94695815351248	97
105.62825950892682	98
100.0149052112572	99
96.05606836309366	100
99.63779513639138	101
104.59184976322874	102
95.03970802345545	103
92.4026142844337	104
49.26385300755459	105
50.69026623167289	106
49.86126226784089	107
51.24824515983534	108
44.11689738645989	109
50.28836460100813	110
44.78912138846576	111
55.65695293133492	112
54.46485396322596	113
47.3753625549275	114
47.96121030686717	115
53.141186600487636	116
53.05289530982795	117
48.109840066329305	118
58.03712075680919	119
41.70904383868664	120
45.97576999881271	121
49.376999537635875	122
43.73442516808116	123
50.142121878964446	124
57.32909674061319	125
41.39012887795127	126
38.09899909419076	127
48.182412271879876	128
56.093415150866534	129
44.55509722339667	130
48.21885108061307	131
53.85498340394026	132
51.0332759956727	133
45.83375774815889	134
57.22976490798028	135
50.9397797940551	136
50.135654147507765	137
46.35483470450282	138
48.22854294377426	139
51.4650634945387	140
40.5636415085026	141
45.154437407961694	142
56.11372233658608	143
49.41006235430299	144
52.71242559473979	145
47.071301486374644	146
57.374128707541274	147
44.70986996507254	148
55.199977081246246	149
46.552500652460765	150
49.376743075235815	151
52.591217561422695	152
56.01411047767341	153
43.89456954632023	154
49.25579891462006	155
54.944626094834426	156
48.980610101390326	157
54.13943196482609	158
52.07703964103085	159
48.572758367345294	160
48.19259832928617	161
50.04706375231437	162
58.18622599539789	163
48.62125995631278	164
50.113960955316145	165
42.20781488556995	166
49.53841363069889	167
44.66382837724794	168
58.006475802354714	169
53.030946365448564	170
59.82743225534306	171
45.51415276572506	172
46.400535153702656	173
41.45928119105526	174
43.68355690969169	175
52.719940485221755	176
57.95820007342421	177
49.00738444036044	178
46.003238261720384	179
41.22208869178938	180
49.50730320358872	181
44.000363778957365	182
55.83983387709631	183
45.78306990340123	184
47.838278176808466	185
48.30175308336844	186
43.6897427524222	187
55.43443290528491	188
58.91074720360335	189
58.43578356003745	190
45.95752666497597	191
59.504497354278314	192
50.83973603726332	193
54.44577142568272	194
52.59965970504051	195
46.17810913261328	196
51.89857091669953	197
44.913324899899735	198
42.52317662726527	199
